drug,atc,chirality,alogp,aromatic rings,cx_logd,cx_logp,cx_most_apka,cx_most_bpka,full_mwt,hba,hba_lipinski,hbd,hbd_lipinski,heavy atoms,molecular species,mw_freebase,mw_monoisotopic,num_lipinski_ro5_violations,num_ro5_violations,psa,qed_weighted,ro3_pass,rtb,oral administration,parentreral,topical,prodrug,withdrawn flag,black_box warning,smiles,name,,,,,,,,
CHEMBL1201001,,2,1.4,0,1.5,1.52,None,6.08,192.52,1,1,0,0,8,NEUTRAL,156.06,155.0269,0,0,3.24,0.56,N,4,FALSE,TRUE,TRUE,0,FALSE,1,CN(CCCl)CCCl.Cl,Nitrogen mustard_Mustine_Chlormethine hcl_Valchlor_Mechlorethamine hcl_Mechlorethamine hydrochloride_Hn2 hydrochloride_NSC-762_Mustargen_Nitrogen mustard n-oxide hydrochloride_Chlormethini hydrochloridum_Chlormethine hydrochloride_,,,,,,,,
CHEMBL1201002,,0,1.7,1,-0.89,1.42,13.41,9.76,328.84,4,5,3,3,21,BASE,292.38,292.1787,0,0,70.59,0.77,N,5,TRUE,FALSE,TRUE,0,FALSE,0,CC(C)(C)NCC(O)COc1cccc2c1CCC(=O)N2.Cl,Ocupress_NSC-300906_Cartrol_OPC-1085_Carteolol hydrochloride_ABBOTT-43326_Teoptic_Carteolol hcl_,,,,,,,,
CHEMBL1201003,,1,3.82,3,2.76,3.77,None,8.37,463.44,3,4,1,1,27,NEUTRAL,382.53,382.1715,0,0,53.17,0.71,N,6,TRUE,FALSE,FALSE,0,FALSE,0,Br.CN1CCC[C@@H]1Cc1c[nH]c2ccc(CCS(=O)(=O)c3ccccc3)cc12,NSC-759258_Eletriptan hydrobromide_Eletriptan hbr_Relpax_UK-116,044-04_UK-116044-04_,,,,,,,
CHEMBL1201005,,1,-0.92,2,-6.86,-2.52,-1.32,None,586.54,12,14,4,4,35,ACID,542.58,542.0348,2,2,204.91,0.17,N,9,FALSE,TRUE,FALSE,0,FALSE,0,O=C([O-])C1=C(CSc2nnnn2CS(=O)(=O)[O-])CS[C@@H]2[C@H](NC(=O)[C@H](O)c3ccccc3)C(=O)N12.[Na+].[Na+],Cefonicid disodium salt_SK&F-D-75073-Z2_Monocid_SK&F D-75073-Z2_Cefonicid sodium_Cefonicide sodium_,,,,,,,,
CHEMBL1201006,,2,2.66,2,1.66,3.04,None,8.76,401.46,4,4,0,0,21,BASE,285.39,285.1841,0,0,28.6,0.78,N,7,TRUE,FALSE,TRUE,0,FALSE,0,COc1ccc(CN(CCN(C)C)c2ccccn2)cc1.O=C(O)/C=C\C(=O)O,Neo-antergan_Histalon_Paraminyl_Stamine_Anthisan_Pyramal_Histan_Mepyramine maleate_Stangen_Thylogen_Histapyran_Parmal_Enrumay_Pyrilamine maleate_Dorantamin_Antamine_Histatex_NSC-3604_,,,,,,,,
CHEMBL1201010,H02AA02_,1,2.44,0,1.76,1.76,12.58,None,422.49,6,6,2,2,30,NEUTRAL,422.49,422.2105,0,0,100.9,0.68,N,3,TRUE,FALSE,FALSE,1,FALSE,0,CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,Fludrocortisone 21-acetate_Fludrocortone_Fluorocortisol acetate_Scherofluron_Panotile_Fludrocortisone acetate_Florinef_Fluorhydrocortisone acetate_Fludrocortisoni acetas_NSC-15186_Astonin_,,,,,,,,
CHEMBL1201011,,1,2.57,2,0.31,1.96,3.7,5.2,474.99,5,7,2,2,32,ACID,438.52,438.2155,0,0,95.94,0.58,N,9,TRUE,FALSE,FALSE,1,FALSE,1,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1Cc2ccccc2C[C@H]1C(=O)O.Cl,CI 906_Quinapril hcl_CI-906_Accupril_Quinapril hydrochloride_Quinil_NSC-758222_Accupro_,,,,,,,,
CHEMBL1201012,D07AC07_,1,2.5,0,1.56,1.56,13.74,None,436.52,6,6,2,2,31,NEUTRAL,436.52,436.2261,0,0,93.06,0.69,N,2,FALSE,FALSE,TRUE,0,FALSE,0,CC1(C)O[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)CC[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,Haelan-c_Cordran_Cordran sp_Haelan-x_Haelan_Flurandrenolone_Fludroxicortide_33379_Fludroxycortide_Flurandrenolide_NSC-757869_,,,,,,,,
CHEMBL1201013,,2,2.91,2,-2.49,4.39,2.93,None,346.21,6,8,4,4,22,ACID,302.24,302.0539,0,0,139.78,0.64,N,4,TRUE,FALSE,FALSE,1,FALSE,0,O=C([O-])c1cc(/N=N/c2ccc(O)c(C(=O)[O-])c2)ccc1O.[Na+].[Na+],Azodisal sodium_CJ 91B_Disodium azodisalicylate_CJ-91B_Olsalazine sodium_Sodium olsalazine_Ads_Olsalazine disodium salt_Sodium azodisalicylate_Dipentum_,,,,,,,,
CHEMBL1201014,,1,1.67,0,-2.42,1.15,1.18,None,484.39,6,8,4,4,30,ACID,440.43,440.16,0,0,141.36,0.48,N,4,TRUE,TRUE,TRUE,0,FALSE,0,C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)C=C[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)COP(=O)([O-])[O-].[Na+].[Na+],Hydeltrasol_Pediapred_Orapred odt_Inflamase forte_Inflamase mild_Cortisate_Metreton_Prednisolone 21-disodium phosphate_Codelsol_Orapred_Predair_Predsol-n_Prednisoloni natrii phosphas_Predair forte_Inflamase_Prednisolone sodium phosphate_Predsol_NSC-759187_,,,,,,,,
CHEMBL1201015,,-1,None,None,None,None,None,None,204.11,None,None,None,None,None,NA,204.11,204.0215,None,None,None,None,None,None,FALSE,FALSE,TRUE,0,FALSE,0,CC(=O)[O-].CC(=O)[O-].CC(=O)[O-].[Al+3],Acetic acid, aluminum salt_Aluminum acetate_Buro-sol concentrate_Acetic acid, aluminum salt (3:1)_Aluminium acetate_Buro-sol_Domeboro_,,,,,,
CHEMBL1201016,,0,0.83,1,1.33,1.33,10.99,3.28,557.61,14,14,2,3,37,NEUTRAL,557.61,557.125,2,2,180.97,0.14,N,10,TRUE,FALSE,FALSE,1,FALSE,0,COCC1=C(C(=O)OC(C)OC(=O)OC(C)C)N2C(=O)[C@@H](NC(=O)/C(=N\OC)c3csc(N)n3)[C@H]2SC1,NSC-759161_Cefpodoxime proxetil_Banan_CS-807_U-76252_Vantin_,,,,,,,,
CHEMBL1201018,J01DC04_,1,0.62,1,-2.66,-2.31,2.83,7.23,385.83,5,7,3,4,24,ACID,367.81,367.0394,0,0,112.73,0.67,N,4,TRUE,FALSE,FALSE,0,FALSE,0,N[C@@H](C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(Cl)CS[C@H]12)c1ccccc1.O,COMPOUND-99638_Cefaclor monohydrate_J01DC04_Raniclor_NSC-757422_COMPOUND 99638_Distaclor_Distaclor mr_Cefaclor_Ceclor cd_Ceclor_Keftid_Bacticlor mr_,,,,,,,,
CHEMBL1201019,,1,-0.56,1,-3.61,-0.94,2.66,3.6,405.39,9,10,3,4,25,ACID,383.41,383.0358,0,0,147.21,0.35,N,5,FALSE,TRUE,FALSE,0,FALSE,0,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=CCS[C@H]12)c1csc(N)n1.[Na+],Epocelin_Ceftizoxime sodium_FR-13749_FR 13749_SK&F-88373-Z_SK&F 88373-Z_Sodium ceftizoxime_Cefizox_FK-749_FK 749_Ceftizoxime sodium salt_,,,,,,,,
CHEMBL1201020,,0,3.36,2,0.57,3.47,None,10.42,437.48,3,4,1,2,25,BASE,339.48,339.2311,0,0,59.22,0.8,N,8,TRUE,FALSE,FALSE,0,FALSE,1,CC(C)N(CCC(C(N)=O)(c1ccccc1)c1ccccn1)C(C)C.O=P(O)(O)O,Rythmodan ret_Rythmodan_Isomide cr_Dirythmin sa_Dirythmin-sa_NSC-756744_Norpace_Dirythmin_SC-7031 PHOSPHATE_Disopyramide phosphate_Norpace cr_SC-13957_Diso-duriles_,,,,,,,,
CHEMBL1201022,,2,2.66,2,2.58,2.69,None,6.86,249.71,5,5,2,4,16,NEUTRAL,213.24,213.1014,0,0,89.65,0.75,N,2,TRUE,FALSE,FALSE,0,FALSE,0,Cl.Nc1ccc(/N=N/c2ccccc2)c(N)n1,Phenazopyridine hcl_Uropyrine_W 1655_NC-150_W-1655_Phenazopyridine hydrochloride_NSC-1879_Pyridium_NC 150_,,,,,,,,
CHEMBL1201023,N04AB02_,0,3.66,2,2.69,4.17,None,8.87,305.85,2,2,0,0,20,BASE,269.39,269.178,0,0,12.47,0.79,N,6,TRUE,FALSE,FALSE,0,FALSE,0,Cc1ccccc1C(OCCN(C)C)c1ccccc1.Cl,Biorphen_Orphenadrine hydrochloride_Disipal_NSC-82357_Orphenadrine (chloride)_Orphenadrine Chloride_Orphenadrine hcl_Mephenamin_,,,,,,,,
CHEMBL1201027,A03AB02_R03BB06_,0,2.46,1,-1.41,-1.41,11.53,None,398.34,3,4,1,1,23,NEUTRAL,318.44,318.2064,0,0,46.53,0.69,N,4,TRUE,TRUE,TRUE,0,FALSE,0,C[N+]1(C)CCC(OC(=O)C(O)(c2ccccc2)C2CCCC2)C1.[Br-],Tarodyl_ORG-NC-45_Robinul_Glycopyrrolate_Robinul fte_NVA-237_Glycopyrronium (as bromide)_Robinul forte_Seebri_AHR-504_Lonhala magnair kit_NSC-250836_Glycopyrrolate, erythro-_Cuvposa_NVA237_AD-237_PT001_Sialanar_Glyrx-pf_Nodapton_NSC-251252_CHF-5259_NSC-251251_Glycopyrronium bromide_Glycopyrrone bromide_PT-001_Robanul_CHF5259_Tarodyn_,,,,,,,
CHEMBL1201032,,2,1.91,3,-0.37,1.77,None,9.56,391.48,4,5,1,1,20,BASE,269.35,269.164,0,0,49.74,0.77,N,5,TRUE,FALSE,FALSE,0,FALSE,0,CN(C)CCc1c[nH]c2ccc(Cn3cncn3)cc12.O=C(O)c1ccccc1,NSC-758919_MK-0462_Maxalt_Maxalt-mlt_Rizatriptan benzoate_,,,,,,,,
CHEMBL1201035,,1,3.96,1,1.64,3.54,13.82,9.3,347.93,2,2,1,1,23,BASE,311.47,311.2249,0,0,23.47,0.83,N,5,TRUE,FALSE,FALSE,0,FALSE,0,Cl.OC(CCN1CCCCC1)(c1ccccc1)C1CC2C=CC1C2,Biperideni hydrochloridum_Akinophyl_NSC-84989_Akineton ret_Tasmolin_Biperiden hydrochloride_Biperiden hcl_Akineton_NSC-170950_,,,,,,,,
CHEMBL1201037,,0,-0.23,0,-3.13,-2.91,2.19,10.2,236.65,3,4,3,5,12,ZWITTERION,182.17,182.0867,0,0,89.34,0.55,N,5,FALSE,TRUE,TRUE,0,FALSE,0,Cl.NCCCC(N)(C(=O)O)C(F)F.O,NSC-270295_Eflornithine hcl_MDL-71782-A_Eflornithine hydrochloride_MDL-71782A_Difluromethylornithine_RMI-71782-A_MDL 71,782 A_Dfmo hcl_Vaniqa_Eflornithine hydrochloride monohydrate_NSC-337250_Ornidyl_,,,,,,,
CHEMBL1201038,,-1,None,None,None,None,None,None,388.51,None,None,None,None,None,NA,388.51,388.2151,None,None,None,None,None,None,FALSE,FALSE,TRUE,0,FALSE,0,CCCCCCc1ccc(O)cc1O.Nc1c2ccccc2nc2ccccc12,SCH-7056_Acrisorcin_Akrinol_SCH 7056_NSC-758691_,,,,,,,,
CHEMBL1201039,,2,2.24,2,1.27,1.97,6.45,None,431.95,6,7,2,3,26,ACID,431.95,430.9835,0,0,118.69,0.75,N,5,TRUE,FALSE,FALSE,0,FALSE,0,NS(=O)(=O)c1cc2c(cc1Cl)N=C(CSCc1ccccc1)NS2(=O)=O,Benzthiazide_Exna_Aquatag_Urese_NSC-755902_Benzothiazide_Fovane_,,,,,,,,
CHEMBL1201041,,1,0.09,1,-3.7,-0.33,3.49,None,483.48,6,11,4,4,32,ACID,461.5,461.1369,1,0,148.15,0.45,N,5,FALSE,TRUE,FALSE,0,FALSE,0,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](NC(=O)N3CCNC3=O)c3ccccc3)C(=O)N2[C@H]1C(=O)[O-].[Na+],BAY-E-6905_BAY-E 6905_Azlocillin sodium_Azlin_Azlocillin sodium salt_Securopen_,,,,,,,,
CHEMBL1201042,,2,-0.99,0,-7.2,-2.28,0.7,None,249.99,3,7,5,5,11,ACID,206.03,205.9745,0,0,135.29,0.37,N,2,TRUE,TRUE,FALSE,0,FALSE,0,CC(O)(P(=O)([O-])O)P(=O)([O-])O.[Na+].[Na+],Turpinal 2nz_Etidronate disodium_NSC-759157_Didronel pmo_Didronel iv_Didronel_Disodium etidronate_Etidronic acid disodium salt_,,,,,,,,
CHEMBL1201043,,1,0.48,1,-4.17,-2.05,3.35,4.99,445.45,8,9,2,2,28,ACID,423.47,423.0559,0,0,125.9,0.37,N,7,FALSE,TRUE,FALSE,0,FALSE,0,CC(=O)OCC1=C(C(=O)[O-])N2C(=O)[C@@H](NC(=O)CSc3ccncc3)[C@H]2SC1.[Na+],Cephapirin sodium_BL-P-1322_Cefapirin sodium_Cefadyl_BL-P 1322_Sodium cefapirin_Cephapirin sodium salt_NSC-179171_,,,,,,,,
CHEMBL1201044,,2,2.29,2,1.98,2.42,None,7.64,361.92,5,5,0,0,24,NEUTRAL,325.46,325.2266,0,0,37.19,0.86,N,4,FALSE,FALSE,TRUE,0,FALSE,0,Cc1ccccc1N1CCN(CCc2nnc3n2CCCC3)CC1.Cl,Rev-eyes_Dapiprazole hydrochloride_Dapiprazole hcl_Dapiprazole monohydrochloride_AF-2139_AF 2139_,,,,,,,,
CHEMBL1201046,J01DC11_,1,-0.71,2,-6.38,-3.18,2.75,8.93,519.57,11,13,4,5,35,ZWITTERION,519.57,519.0995,2,2,193.63,0.23,N,10,FALSE,TRUE,FALSE,0,FALSE,0,NCc1ccccc1CC(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSc3nnnn3CC(=O)O)CS[C@H]12,BL-S786_Precef_Ceforanide_NSC-760049_,,,,,,,,
CHEMBL1201047,,2,3.41,2,2.15,3.64,None,8.88,388.94,4,4,1,2,26,BASE,352.48,352.2151,0,0,55.56,0.64,N,6,TRUE,FALSE,FALSE,0,FALSE,0,CCOC(=O)C1(c2ccccc2)CCN(CCc2ccc(N)cc2)CC1.Cl,Anileridine dihydrochloride_Anileridine hydrochloride cii_Anileridine hydrochloride_Apodol_Leritine_Leritine dihydrochloride_Aldine_Anileridine hcl_,,,,,,,,
CHEMBL1201048,,1,5.17,0,5.1,5.1,None,None,360.54,3,3,0,0,26,NEUTRAL,360.54,360.2664,1,1,43.37,0.64,N,2,FALSE,TRUE,FALSE,1,FALSE,0,CCC(=O)O[C@H]1CC[C@H]2[C@@H]3CC[C@H]4CC(=O)[C@H](C)C[C@]4(C)[C@H]3CC[C@]12C,Dromostanolone propionate_Permastril_Masteron_Masteril_NSC-12198_Drostanolone propionate_Drostanolone_Masterid_NSC-1298_32379_Dromostanolone_Drolban_,,,,,,,,
CHEMBL1201049,,0,5.8,3,5.32,5.35,None,6.48,444.7,3,3,0,0,24,NEUTRAL,381.69,380.025,1,1,27.05,0.54,N,6,FALSE,FALSE,TRUE,0,FALSE,0,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1.O=[N+]([O-])O,Ecostatin-1_Spectazole_SQ13050_SQ 13050_Ecoza_SQ-13050_Ecostatin_Gyno-pevaryl once_Pevaryl_R-14827_Ecostatin twin pack_R14827_Gyno-pevaryl 150_Gyno-pevaryl 1 cp pack_Gyno-pevaryl_Econazole nitrate_NSC-243115_R 14,827_,,,,,,,
CHEMBL1201050,,2,0.18,3,-1.38,0.24,2.6,0.39,266.31,6,7,1,1,17,ACID,228.22,228.076,0,0,88.83,0.64,N,1,FALSE,FALSE,TRUE,0,FALSE,0,Cc1cccn2c(=O)c(-c3nnn[n-]3)cnc12.[K+],Pemirolast potassium salt_BMY-26517_Pemirolast potassium_Alamast_Alegysal_Permirolast potassium_,,,,,,,,
CHEMBL1201051,,2,0.6,1,-0.22,-0.11,13.38,6.91,288.81,4,6,3,3,17,NEUTRAL,252.35,252.1157,0,0,88.89,0.23,N,5,TRUE,TRUE,FALSE,0,FALSE,0,CN/C(=N\CCSCc1nc[nH]c1C)NC#N.Cl,Cimetidine hcl_Cimetidine hydrochloride_Tagamet_,,,,,,,,
CHEMBL1201052,,0,4.9,2,2.72,3.57,None,8.19,544.76,4,3,0,0,26,NEUTRAL,386.59,386.1487,0,0,23.55,0.75,N,4,TRUE,TRUE,FALSE,0,FALSE,1,CN1CCCCC1CCN1c2ccccc2Sc2ccc([S+](C)[O-])cc21.O=S(=O)(O)c1ccccc1,Serentil_Mesoridazine benzenesulfonate_Mesoridazine besilate_Mesoridazine besylate_NSC-760073_,,,,,,,,
CHEMBL1201056,,2,0.65,2,0.05,0.05,10.55,2.17,294.34,6,7,2,3,20,NEUTRAL,294.34,294.0787,0,0,107.08,0.8,N,4,TRUE,FALSE,FALSE,0,FALSE,0,CCn1ccc(NS(=O)(=O)c2ccc(N)cc2)nc1=O,Sulfacytine_Renoquid_Sulfacitine_NSC-356717_CI-636_,,,,,,,,
CHEMBL1201057,,1,1.43,0,-4.19,-1.27,2.53,9.14,380.44,5,7,4,5,24,ZWITTERION,358.46,358.1562,0,0,129.72,0.32,N,11,FALSE,TRUE,FALSE,0,FALSE,0,CC1(C)C[C@@H]1C(=O)N/C(=C\CCCCSC[C@H](N)C(=O)O)C(=O)[O-].[Na+],MK-791_Cilastatin sodium_Cilastatin sodium salt_,,,,,,,,
CHEMBL1201059,,2,2.21,1,-0.78,2.38,None,10.4,290.2,2,5,5,5,17,BASE,253.74,253.1094,0,0,83.79,0.41,N,2,TRUE,FALSE,FALSE,1,FALSE,0,CC(C)NC(=N)NC(=N)Nc1ccc(Cl)cc1.Cl,Proguanil hydrochloride_Proguanili hydrochloridum_336U50_Palusil_GW AH7673A_Chloroguanide hydrochloride_Drinupal_M-4888_Chlorguanide hydrochloride_RP-3359_Proguanil hcl_NSC-26614_Chloroquanil_NSC-12977_Proguanil chloride_Paludrine_Diguanyl_336-U-50_SN-12837_Proguanil_Guanatol_GW-AH7673A_GWAH7673A_,,,,,,,,
CHEMBL1201060,,2,3.77,2,3.26,3.46,None,7.18,364.28,4,4,0,0,23,NEUTRAL,327.81,327.1138,0,0,28.07,0.74,N,0,TRUE,TRUE,FALSE,0,FALSE,0,CN1CCN(C2=Nc3ccccc3Oc3ccc(Cl)cc32)CC1.Cl,Loxitane im_Loxapine hcl_Loxitane c_Loxapine hydrochloride_,,,,,,,,
CHEMBL1201061,,1,1.31,1,-1.32,0.34,10.12,9.4,275.78,4,4,4,4,17,BASE,239.31,239.1521,0,0,72.72,0.64,N,4,FALSE,FALSE,TRUE,0,FALSE,0,CC(C)(C)NC[C@H](O)c1ccc(O)c(CO)c1.Cl,Albuterol hydrochloride, r-_Levalbuterol hcl_NSC-759255_Xopenex_Levalbuterol hydrochloride_Levosalbutamol hydrochloride_Albuterol (r)-form hydrochloride_,,,,,,,
CHEMBL1201063,,0,3.24,2,1.34,3.54,None,9.63,377.91,4,4,2,2,25,BASE,341.45,341.1991,0,0,58.56,0.49,N,11,TRUE,FALSE,FALSE,0,FALSE,1,CCCNCC(O)COc1ccccc1C(=O)CCc1ccccc1.Cl,NSC-758640_Rytmonorm_Rythmol sr_Propafenone hydrochloride_Propafenone hcl_Rythmol_Arythmol_,,,,,,,,
CHEMBL1201064,S01BA07_D07AB06_D07XB04_S01CB05_C05AA06_D10AA01_,1,3.49,0,2.86,2.86,13.64,None,418.51,5,5,1,1,30,NEUTRAL,418.51,418.2156,0,0,80.67,0.69,N,2,FALSE,FALSE,TRUE,1,FALSE,0,CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,U-17,323_Flarex_Fluorometholone acetate_NSC-47438_U-17323_Fluorometholone 17-acetate_,,,,,,,
CHEMBL1201065,,0,1.93,0,2.25,2.91,6.66,None,276.34,2,4,2,1,17,NEUTRAL,254.35,254.1089,0,0,58.53,0.45,N,5,FALSE,TRUE,FALSE,0,FALSE,0,C=CCC1(C(C)CCC)C(=O)N=C([S-])NC1=O.[Na+],Thiamylal sodium_Thiamylal sodium salt_Sodium thiamylal_NSC-759558_Surital_,,,,,,,,
CHEMBL1201066,,0,3.04,1,1.22,2.74,None,8.91,313.87,3,3,1,1,20,BASE,277.41,277.2042,0,0,32.7,0.9,N,5,TRUE,FALSE,FALSE,0,FALSE,1,COc1ccc(C(CN(C)C)C2(O)CCCCC2)cc1.Cl,Venlafaxine hydrochloride_Venlafaxine (as hydrochloride)_Venlafaxine hcl_WY-45,030_NSC-745751_Effexor xr_Effexor_WY-45030_,,,,,,,
CHEMBL1201067,,1,3.96,1,1.64,3.54,13.82,9.3,401.55,2,2,1,1,23,BASE,311.47,311.2249,0,0,23.47,0.83,N,5,FALSE,TRUE,FALSE,0,FALSE,0,CC(O)C(=O)O.OC(CCN1CCCCC1)(c1ccccc1)C1CC2C=CC1C2,Akineton_Biperiden lactate_,,,,,,,,
CHEMBL1201068,,0,4.83,2,3.58,4.55,None,8.32,376.95,4,3,0,0,24,NEUTRAL,340.49,340.1609,0,0,23.55,0.73,N,5,FALSE,TRUE,FALSE,0,FALSE,0,CCC(=O)c1ccc2c(c1)N(CC(C)N(C)C)c1ccccc1S2.Cl,Propiomazine hcl_Largon_Propiomazine hydrochloride_,,,,,,,,
CHEMBL1201071,,1,-0.21,1,-3.7,-3.47,2.91,8.81,542.43,9,10,6,7,32,ZWITTERION,444.44,444.1533,1,1,181.62,0.34,N,2,TRUE,FALSE,FALSE,0,TRUE,0,CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@@](C)(O)[C@H]3C[C@@H]12.O=P(O)(O)O,Tetracycline metaphosphate_Tetracycline hexametaphosphate_Tetrex_Tetracycline phosphate complex_,,,,,,,,
CHEMBL1201073,,1,-0.25,0,-5.1,0.26,3.37,None,182.22,4,4,4,2,10,ACID,182.22,181.9708,0,0,74.6,0.45,N,3,TRUE,FALSE,FALSE,0,FALSE,0,O=C(O)[C@H](S)[C@H](S)C(=O)O,Dim-Sa_Dimercaptosuccinic Acid_DMS-A_DIM-SA_Chemet_RO 1-7977_Meso-2,3-dimercaptosuccinic acid_Succimer_DMSA_,,,,,,,
CHEMBL1201080,,2,1.26,2,1.1,1.28,None,7.16,326.78,7,7,2,4,21,NEUTRAL,290.32,290.1379,0,0,105.51,0.85,N,5,TRUE,FALSE,FALSE,0,FALSE,0,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC.Cl,Primsol_Trimethoprim hydrochloride_Trimethoprim hcl_,,,,,,,,
CHEMBL1201081,H02AB04_D07AA01_D10AA02_,1,2.22,0,-1.5,1.83,3.66,None,496.53,7,8,3,3,34,ACID,474.55,474.2254,0,0,138.2,0.5,N,6,FALSE,TRUE,FALSE,1,FALSE,0,C[C@H]1C[C@H]2[C@@H]3CC[C@](O)(C(=O)COC(=O)CCC(=O)[O-])[C@@]3(C)C[C@H](O)[C@@H]2[C@@]2(C)C=CC(=O)C=C12.[Na+],Solu-medrone_NSC-48989_Methylprednisolone_A-methapred_Solu-medrol_Methylprednisolone sodium succinate_Urbasone_Min-i-mix_Methylprednisolone 21-succinate sodium salt_,,,,,,,,
CHEMBL1201082,,0,4.44,2,1.83,4.17,None,9.8,345.79,2,2,1,1,22,BASE,309.33,309.134,0,0,21.26,0.85,N,6,TRUE,FALSE,FALSE,0,FALSE,1,CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1.Cl,Olena_Fluneurin_Lovan_Selfemra_Prozac 60_Prozep_Foxetin_Ranflutin_Fluoxetine (as hydrochloride)_Fluoxeren_Sarafem_Fontex_Reconcile_LY-110140_Fluxet_Flusol_Fluox-puren_Prozac_Prozac weekly_Fluoxetine hydrochloride_Fluctin_Fluoxetine_Oxactin_Prozit_LY110140_Felicium_Adofen_,,,,,,,,
CHEMBL1201087,G02CB03_N04BC06_,1,3.19,2,-0.05,2.58,None,9.32,451.62,4,7,2,2,33,BASE,451.62,451.2947,0,0,71.68,0.6,N,8,TRUE,FALSE,FALSE,0,FALSE,0,C=CCN1C[C@H](C(=O)N(CCCN(C)C)C(=O)NCC)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21,Dostinex_Cabergoline_FCE 21336_FCE-21336_Cabaser_Velactis_,,,,,,,,
CHEMBL1201089,,2,3.35,2,2.17,3.65,None,8.87,447.48,2,2,0,0,19,BASE,255.36,255.1623,0,0,12.47,0.78,N,6,TRUE,FALSE,FALSE,0,FALSE,0,CN(C)CCOC(c1ccccc1)c1ccccc1.O=C(O)CC(O)(CC(=O)O)C(=O)O,Diphenhydramine laurylsulfate_Diphenhydramine citrate_Diphenhydramine_Diphenhydramine tannate_,,,,,,,,
CHEMBL1201093,,2,-0.53,0,-1.42,-0.85,None,7.83,181.62,4,4,1,2,10,NEUTRAL,145.16,145.0739,0,0,69.39,0.54,N,4,FALSE,FALSE,TRUE,1,FALSE,0,COC(=O)CCC(=O)CN.Cl,Metvixia_Methyl aminolevulinate hydrochloride_Methyl aminolevulinate hcl_P-1202_,,,,,,,,
CHEMBL1201098,,0,-1.4,1,-7.1,-0.38,3.03,None,619.6,14,15,4,5,36,ACID,575.63,575.0021,2,2,219.93,0.07,N,9,FALSE,TRUE,FALSE,0,FALSE,0,CO[C@@]1(NC(=O)C2SC(=C(C(N)=O)C(=O)[O-])S2)C(=O)N2C(C(=O)[O-])=C(CSc3nnnn3C)CS[C@@H]21.[Na+].[Na+],Cefotetan disodium salt_Cefotetan_Yamatetan_YM-09330_Cefotetan disodium_Cefotetan sodium_Cefotan_,,,,,,,,
CHEMBL1201099,,1,1.5,1,-0.45,1.34,13.78,9.19,415.38,4,4,1,1,22,BASE,299.37,299.1521,0,0,41.93,0.8,N,1,TRUE,FALSE,FALSE,0,FALSE,0,COc1ccc2c3c1O[C@H]1[C@@H](O)C=C[C@H]4[C@@H](C2)N(C)CC[C@]314.O.O=P(O)(O)O,Colrex compound_Codeine phosphate_Ambenyl cough syrup_Evacode_Codeine phosphate hydrate_Codeine phosphate bp_Codeine phosphate anhydrous_Codeine phosphate cii_Methylmorphine_Codeini phosphas_Bepro_Codeine phosphate hemihydrate_Galcodine_,,,,,,,,
CHEMBL1201101,G03BA03_,1,6.4,0,6.11,6.11,None,None,412.61,3,3,0,0,30,NEUTRAL,412.61,412.2977,1,1,43.37,0.5,N,4,FALSE,TRUE,FALSE,1,FALSE,0,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2OC(=O)CCC1CCCC1,NSC-9157_Testosterone cypionate ciii_Depotest_Andro-Cyp_Testosterone cyclopentylpropionate_Testosterone 17.beta.-cyclopentanepropionate_Testosterone_Testosterone cypionate_Depo-testosterone_Depandro_Depo-Testadiol_Testosterone cipionate_,,,,,,,,
CHEMBL1201102,,2,5.26,2,3.01,4.81,None,9.2,388.89,3,2,0,0,24,BASE,352.43,352.1221,1,1,6.48,0.74,N,4,TRUE,TRUE,FALSE,0,FALSE,0,CN(C)CCCN1c2ccccc2Sc2ccc(C(F)(F)F)cc21.Cl,Triflupromazine hydrochloride_NSC-14959_Vesprin_MC-4703_NSC-17473_Triflupromazine hcl_,,,,,,,,
